9649,21664,X,21665
9650,21666,21667,X
9651,X,21668,X
9652,21669,21670,21671
9653,X,X,X
9654,X,21672,X
9655,21673,21674,X
9656,X,21675,21676
9657,X,X,21677
9658,X,21678,X
9659,X,X,X
9660,X,X,X
9661,X,21679,X
9662,X,21680,X
9663,21681,21682,X
9664,21683,21684,21685
9665,X,21686,21687
9666,21688,X,21689
9667,X,21690,21691
9668,21692,21693,21694
9669,X,X,X
9670,X,X,X
9671,21695,X,X
9672,21696,X,X
9673,X,21697,21698
9674,21699,X,21700
9675,X,21701,X
9676,21702,21703,X
9677,21704,21705,X
9678,X,X,21706
9679,X,X,21707
9680,X,21708,21709
9681,21710,X,21711
9682,21712,21713,X
9683,X,X,X
9684,X,X,21714
9685,X,X,21715
9686,21716,21717,21718
9687,21719,21720,X
9688,X,21721,21722
9689,21723,21724,21725
9690,X,21726,X
9691,X,21727,21728
9692,X,21729,X
9693,21730,21731,21732
9694,21733,X,X
9695,X,21734,21735
9696,X,21736,X
9697,21737,21738,X
9698,21739,21740,X
9699,X,X,X
9700,21741,X,21742
9701,X,X,21743
9702,21744,21745,21746
9703,21747,X,21748
9704,21749,21750,21751
9705,21752,21753,X
9706,21754,21755,X
9707,21756,X,21757
9708,21758,X,21759
9709,X,21760,X
9710,21761,X,21762
9711,X,21763,21764
9712,21765,21766,X
9713,X,X,21767
9714,21768,21769,21770
9715,21771,X,X
9716,X,X,X
9717,X,X,X
9718,X,21772,X
9719,X,X,21773
9720,21774,21775,X
9721,21776,21777,21778
9722,X,X,X
9723,21779,X,X
9724,X,X,X
9725,21780,X,X
9726,21781,21782,X
9727,21783,X,21784
9728,21785,X,21786
9729,X,X,21787
9730,21788,X,X
9731,X,X,X
9732,21789,X,21790
9733,21791,21792,X
9734,21793,X,21794
9735,X,21795,X
9736,21796,21797,21798
9737,21799,X,X
9738,21800,X,X
9739,X,X,X
9740,X,X,21801
9741,21802,21803,21804
9742,21805,X,X
9743,21806,X,21807
9744,21808,X,21809
9745,X,21810,X
9746,21811,21812,21813
9747,X,X,X
9748,X,X,21814
9749,X,21815,21816
9750,21817,X,X
9751,21818,21819,21820
9752,X,X,21821
9753,21822,21823,X
9754,X,X,X
9755,X,21824,21825
9756,21826,X,21827
9757,21828,21829,X
9758,21830,21831,X
9759,21832,X,X
9760,21833,X,21834
9761,X,21835,X
9762,21836,21837,21838
9763,X,X,21839
9764,21840,21841,X
9765,X,X,21842
9766,X,21843,X
9767,21844,X,X
9768,X,X,21845
9769,21846,X,21847
9770,21848,21849,X
9771,X,21850,21851
9772,21852,21853,21854
9773,X,X,X
9774,21855,X,X
9775,21856,21857,X
9776,X,X,X
9777,21858,21859,21860
9778,X,21861,X
9779,21862,21863,X
9780,21864,21865,21866
9781,X,21867,21868
9782,21869,X,21870
9783,21871,X,X
9784,X,21872,21873
9785,21874,21875,X
9786,X,X,21876
9787,X,21877,21878
9788,X,21879,X
9789,21880,X,21881
9790,X,21882,X
9791,21883,21884,21885
9792,21886,21887,21888
9793,21889,21890,21891
9794,21892,21893,21894
9795,X,21895,X
9796,X,21896,21897
9797,21898,X,21899
9798,X,X,21900
9799,21901,21902,X
9800,X,X,21903
9801,X,X,21904
9802,21905,X,X
9803,21906,21907,X
9804,21908,X,X
9805,X,X,21909
9806,21910,21911,21912
9807,21913,21914,21915
9808,21916,21917,21918
9809,21919,21920,X
9810,21921,21922,21923
9811,X,21924,X
9812,21925,X,21926
9813,21927,X,X
9814,21928,21929,21930
9815,21931,X,X
9816,21932,X,21933
9817,X,21934,21935
9818,21936,21937,21938
9819,X,21939,X
9820,21940,21941,X
9821,21942,X,X
9822,X,X,21943
9823,21944,21945,X
9824,21946,21947,X
9825,21948,21949,X
9826,X,X,21950
9827,21951,21952,21953
9828,X,21954,21955
9829,X,21956,X
9830,X,21957,21958
9831,21959,21960,21961
9832,X,21962,21963
9833,X,X,21964
9834,X,21965,21966
9835,X,21967,21968
9836,X,21969,X
9837,21970,21971,X
9838,21972,21973,21974
9839,21975,21976,X
9840,X,21977,21978
9841,X,21979,X
9842,X,21980,X
9843,X,X,21981
9844,X,X,X
9845,X,X,21982
9846,X,X,21983
9847,21984,X,21985
9848,X,21986,21987
9849,X,X,X
9850,21988,X,X
9851,21989,21990,21991
9852,X,21992,21993
9853,21994,21995,21996
9854,X,21997,X
9855,X,21998,X
9856,21999,X,22000
9857,X,22001,22002
9858,X,22003,22004
9859,X,22005,22006
9860,22007,X,22008
9861,X,X,X
9862,X,X,X
9863,X,X,X
9864,X,X,X
9865,22009,22010,22011
9866,22012,X,22013
9867,22014,X,X
9868,X,X,X
9869,22015,22016,X
9870,22017,X,22018
9871,X,22019,22020
9872,X,X,X
9873,X,X,X
9874,22021,22022,X
9875,22023,22024,22025
9876,22026,X,22027
9877,X,22028,22029
9878,22030,X,22031
9879,X,X,22032
9880,X,X,X
9881,22033,X,22034
9882,X,22035,X
9883,22036,X,X
9884,X,X,X
9885,X,X,22037
9886,X,X,X
9887,22038,22039,22040
9888,X,22041,X
9889,22042,22043,22044
9890,22045,22046,X
9891,X,X,X
9892,22047,X,X
9893,X,22048,22049
9894,X,X,22050
9895,X,22051,22052
9896,22053,22054,22055
9897,X,X,X
9898,X,22056,X
9899,X,22057,22058
9900,X,X,22059
9901,X,X,X
9902,X,22060,22061
9903,22062,X,22063
9904,22064,22065,X
9905,X,X,X
9906,X,X,22066
9907,22067,X,X
9908,22068,X,X
9909,X,22069,22070
9910,22071,X,X
9911,X,22072,X
9912,X,X,22073
9913,X,X,22074
9914,22075,22076,X
9915,X,X,22077
9916,X,22078,X
9917,22079,X,X
9918,22080,22081,X
9919,22082,22083,22084
9920,X,X,X
9921,22085,X,22086
9922,22087,22088,22089
9923,X,22090,X
9924,X,X,22091
9925,22092,22093,22094
9926,X,22095,X
9927,X,22096,22097
9928,X,X,X
9929,X,X,X
9930,22098,22099,X
9931,22100,22101,X
9932,22102,22103,22104
9933,X,X,X
9934,22105,22106,22107
9935,22108,X,X
9936,22109,22110,22111
9937,X,22112,22113
9938,X,X,22114
9939,X,22115,X
9940,22116,X,22117
9941,22118,22119,22120
9942,X,22121,22122
9943,22123,22124,X
9944,X,X,X
9945,X,X,22125
9946,22126,X,22127
9947,22128,22129,22130
9948,X,X,X
9949,22131,X,22132
9950,22133,22134,22135
9951,22136,22137,X
9952,X,22138,X
9953,X,22139,X
9954,X,X,22140
9955,X,22141,X
9956,X,X,22142
9957,22143,22144,X
9958,22145,X,22146
9959,22147,22148,X
9960,22149,22150,22151
9961,X,22152,X
9962,22153,22154,X
9963,X,X,22155
9964,X,22156,X
9965,X,X,X
9966,X,22157,X
9967,X,X,X
9968,X,X,22158
9969,22159,22160,X
9970,X,X,22161
9971,22162,X,X
9972,X,22163,X
9973,X,X,X
9974,X,22164,X
9975,22165,22166,X
9976,22167,22168,X
9977,X,22169,X
9978,22170,X,X
9979,X,22171,22172
9980,22173,X,X
9981,22174,X,X
9982,X,22175,X
9983,X,22176,22177
9984,X,22178,X
9985,X,X,22179
9986,22180,X,22181
9987,22182,22183,22184
9988,X,22185,22186
9989,22187,22188,X
9990,22189,X,22190
9991,22191,22192,X
9992,X,22193,22194
9993,X,X,X
9994,22195,X,X
9995,X,22196,X
9996,X,22197,X
9997,22198,X,X
9998,22199,X,22200
9999,X,22201,X
10000,X,X,X
10001,22202,22203,22204
10002,X,X,22205
10003,22206,X,22207
10004,X,22208,22209
10005,X,X,22210
10006,X,22211,X
10007,22212,22213,22214
10008,22215,22216,22217
10009,22218,22219,22220
10010,X,22221,X
10011,22222,22223,X
10012,X,X,22224
10013,22225,X,22226
10014,X,22227,22228
10015,X,X,X
10016,X,22229,22230
10017,X,22231,X
10018,22232,22233,22234
10019,X,22235,22236
10020,X,22237,22238
10021,X,22239,X
10022,X,X,X
10023,22240,X,X
10024,22241,X,X
10025,X,X,X
10026,X,X,X
10027,X,22242,22243
10028,22244,22245,22246
10029,X,X,22247
10030,X,22248,22249
10031,22250,X,X
10032,22251,22252,22253
10033,22254,X,22255
10034,22256,X,X
10035,X,X,22257
10036,X,22258,22259
10037,X,X,22260
10038,22261,X,X
10039,22262,X,X
10040,22263,X,X
10041,X,X,X
10042,22264,22265,22266
10043,22267,22268,X
10044,22269,X,22270
10045,X,X,X
10046,X,X,22271
10047,22272,X,X
10048,X,22273,X
10049,22274,22275,22276
10050,22277,22278,X
10051,X,22279,X
10052,22280,22281,22282
10053,22283,22284,22285
10054,X,X,22286
10055,22287,X,22288
10056,X,X,22289
10057,22290,22291,X
10058,22292,X,22293
10059,22294,X,X
10060,22295,X,X
10061,22296,X,X
10062,22297,X,X
10063,X,22298,X
10064,22299,X,22300
10065,X,22301,X
10066,22302,X,22303
10067,X,X,X
10068,X,X,22304
10069,X,22305,X
10070,22306,22307,X
10071,22308,22309,22310
10072,X,22311,X
10073,22312,X,22313
10074,22314,22315,22316
10075,X,22317,22318
10076,22319,X,22320
10077,X,X,22321
10078,X,22322,X
10079,X,22323,22324
10080,22325,X,X
10081,X,22326,X
10082,X,22327,X
10083,X,X,22328
10084,X,X,22329
10085,22330,22331,22332
10086,22333,X,X
10087,X,22334,X
10088,22335,X,X
10089,X,X,22336
10090,X,X,22337
10091,X,22338,X
10092,22339,X,22340
10093,X,X,X
10094,22341,22342,22343
10095,22344,X,X
10096,22345,22346,22347
10097,X,X,22348
10098,22349,22350,X
10099,22351,X,22352
10100,X,22353,22354
10101,22355,X,X
10102,X,X,22356
10103,X,X,22357
10104,22358,22359,22360
10105,22361,X,X
10106,X,22362,22363
10107,22364,X,22365
10108,22366,22367,X
10109,X,X,22368
10110,22369,X,X
10111,22370,X,22371
10112,22372,22373,X
10113,X,22374,22375
10114,X,X,22376
10115,22377,22378,22379
10116,22380,22381,22382
10117,X,X,X
10118,22383,22384,X
10119,22385,22386,22387
10120,22388,22389,X
10121,X,X,X
10122,22390,X,X
10123,22391,22392,22393
10124,22394,22395,22396
10125,22397,22398,22399
10126,X,X,X
10127,X,X,22400
10128,X,22401,22402
10129,X,22403,X
10130,22404,X,22405
10131,22406,22407,22408
10132,X,X,22409
10133,X,X,22410
10134,X,22411,X
10135,X,X,X
10136,X,22412,X
10137,X,X,X
10138,X,22413,X
10139,X,X,X
10140,22414,22415,X
10141,X,22416,22417
10142,22418,X,22419
10143,X,22420,X
10144,22421,22422,X
10145,X,22423,X
10146,X,22424,X
10147,22425,X,22426
10148,X,X,X
10149,22427,X,X
10150,X,X,22428
10151,X,X,X
10152,X,22429,22430
10153,22431,X,22432
10154,22433,22434,22435
10155,22436,22437,X
10156,X,X,X
10157,22438,22439,22440
10158,22441,22442,22443
10159,22444,X,X
10160,X,X,22445
10161,X,22446,22447
10162,22448,X,22449
10163,X,X,22450
10164,22451,X,22452
10165,X,X,X
10166,X,X,22453
10167,X,22454,22455
10168,22456,X,X
10169,22457,22458,X
10170,X,X,X
10171,22459,X,22460
10172,22461,X,X
10173,22462,22463,22464
10174,X,22465,X
10175,22466,22467,X
10176,X,22468,22469
10177,22470,22471,X
10178,22472,X,22473
10179,X,22474,X
10180,X,X,X
10181,22475,22476,X
10182,22477,X,22478
10183,X,X,X
10184,X,X,X
10185,X,X,22479
10186,22480,X,X
10187,22481,X,X
10188,X,22482,22483
10189,22484,X,22485
10190,X,22486,X
10191,22487,X,22488
10192,X,22489,22490
10193,X,22491,22492
10194,22493,22494,X
10195,22495,22496,22497
10196,X,22498,X
10197,22499,22500,X
10198,X,22501,X
10199,22502,22503,X
10200,22504,X,X
10201,22505,X,X
10202,22506,22507,22508
10203,22509,22510,X
10204,X,22511,22512
10205,22513,X,22514
10206,X,22515,X
10207,X,22516,X
10208,22517,X,X
10209,22518,X,22519
10210,X,22520,X
10211,22521,22522,X
10212,X,X,22523
10213,22524,X,22525
10214,22526,X,X
10215,X,22527,22528
10216,X,X,22529
10217,22530,22531,22532
10218,X,X,22533
10219,X,X,X
10220,22534,22535,22536
10221,22537,22538,22539
10222,X,X,22540
10223,22541,X,X
10224,22542,22543,X
10225,22544,22545,22546
10226,22547,22548,X
10227,22549,X,22550
10228,22551,X,X
10229,22552,X,22553
10230,X,22554,22555
10231,22556,X,22557
10232,X,X,22558
10233,22559,22560,22561
10234,X,X,X
10235,X,X,22562
10236,X,22563,X
10237,X,22564,X
10238,22565,X,22566
10239,X,X,X
10240,X,X,22567
10241,X,X,22568
10242,22569,X,22570
10243,22571,X,X
10244,X,X,X
10245,X,22572,X
10246,22573,22574,X
10247,22575,X,X
10248,22576,22577,22578
10249,22579,X,X
10250,X,X,22580
10251,22581,X,X
10252,X,X,22582
10253,X,X,X
10254,22583,22584,22585
10255,X,X,X
10256,22586,22587,X
10257,X,22588,22589
10258,X,X,22590
10259,X,X,22591
10260,22592,22593,X
10261,X,22594,22595
10262,22596,22597,22598
10263,X,22599,22600
10264,X,X,X
10265,22601,X,22602
10266,X,22603,22604
10267,X,22605,22606
10268,22607,X,22608
10269,X,X,22609
10270,X,22610,22611
10271,X,22612,22613
10272,X,22614,22615
10273,22616,22617,22618
10274,X,X,22619
10275,X,X,X
10276,22620,X,22621
10277,22622,X,22623
10278,X,22624,22625
10279,22626,X,X
10280,X,X,22627
10281,X,X,22628
10282,22629,22630,X
10283,X,X,22631
10284,22632,X,22633
10285,X,X,X
10286,22634,X,X
10287,X,22635,X
10288,22636,X,22637
10289,X,X,22638
10290,22639,22640,22641
10291,22642,X,X
10292,X,X,X
10293,X,X,X
10294,X,22643,X
10295,22644,X,22645
10296,X,22646,22647
10297,X,X,X
10298,22648,22649,22650
10299,22651,X,X
10300,22652,22653,22654
10301,X,22655,22656
10302,22657,X,22658
10303,22659,X,22660
10304,22661,22662,X
10305,X,22663,22664
10306,X,22665,X
10307,22666,22667,X
10308,X,X,22668
10309,22669,X,X
10310,22670,X,X
10311,22671,22672,X
10312,22673,X,X
10313,X,22674,22675
10314,22676,22677,22678
10315,22679,22680,X
10316,22681,22682,X
10317,22683,X,22684
10318,X,X,22685
10319,X,X,X
10320,X,22686,X
10321,22687,22688,22689
10322,X,X,X
10323,22690,X,22691
10324,X,X,X
10325,X,X,22692
10326,X,X,22693
10327,22694,22695,22696
10328,22697,X,22698
10329,22699,22700,22701
10330,22702,22703,X
10331,X,22704,X
10332,X,X,X
10333,22705,X,X
10334,22706,22707,22708
10335,X,X,X
10336,X,X,X
10337,X,X,22709
10338,X,22710,22711
10339,X,22712,22713
10340,X,22714,22715
10341,22716,22717,22718
10342,22719,22720,22721
10343,22722,X,X
10344,X,22723,X
10345,22724,X,X
10346,22725,22726,22727
10347,X,X,X
10348,22728,22729,22730
10349,22731,22732,22733
10350,X,X,22734
10351,X,X,22735
10352,22736,X,22737
10353,X,22738,22739
10354,22740,22741,22742
10355,22743,X,X
10356,X,X,X
10357,X,X,X
10358,X,22744,22745
10359,22746,X,22747
10360,22748,X,X
10361,22749,X,22750
10362,22751,22752,X
10363,22753,X,22754
10364,X,X,X
10365,X,X,X
10366,X,22755,22756
10367,22757,22758,22759
10368,X,X,22760
10369,X,X,22761
10370,X,22762,X
10371,X,22763,22764
10372,22765,X,22766
10373,22767,22768,X
10374,X,22769,X
10375,X,X,22770
10376,22771,22772,22773
10377,X,X,22774
10378,X,X,22775
10379,22776,X,X
10380,X,X,X
10381,X,X,X
10382,X,X,22777
10383,X,X,X
10384,X,X,22778
10385,22779,22780,X
10386,22781,X,22782
10387,X,22783,X
10388,22784,22785,22786
10389,X,X,X
10390,22787,22788,22789
10391,X,22790,X
10392,22791,22792,22793
10393,22794,X,22795
10394,22796,X,X
10395,X,22797,22798
10396,X,X,X
10397,22799,X,22800
10398,X,X,X
10399,22801,X,22802
10400,22803,X,X
10401,22804,X,X
10402,22805,X,X
10403,22806,X,22807
10404,22808,22809,22810
10405,X,22811,X
10406,X,X,22812
10407,X,22813,X
10408,22814,22815,X
10409,X,22816,X
10410,22817,22818,22819
10411,22820,22821,22822
10412,22823,22824,X
10413,X,22825,22826
10414,22827,X,22828
10415,22829,X,22830
10416,22831,X,22832
10417,22833,X,22834
10418,22835,22836,22837
10419,X,X,X
10420,X,X,22838
10421,22839,X,X
10422,22840,X,22841
10423,X,X,22842
10424,X,X,X
10425,X,X,X
10426,22843,X,22844
10427,X,22845,22846
10428,X,X,22847
10429,X,22848,22849
10430,X,22850,22851
10431,22852,22853,X
10432,X,22854,22855
10433,X,X,X
10434,22856,22857,X
10435,X,X,22858
10436,X,22859,X
10437,X,X,22860
10438,22861,X,22862
10439,X,X,X
10440,X,X,22863
10441,22864,22865,X
10442,22866,X,22867
10443,X,X,X
10444,X,X,22868
10445,X,X,22869
10446,X,22870,X
10447,X,X,X
10448,22871,X,22872
10449,X,X,X
10450,22873,22874,X
10451,22875,X,22876
10452,X,22877,22878
10453,X,X,22879
10454,22880,X,X
10455,X,22881,22882
10456,22883,22884,X
10457,22885,22886,X
10458,X,22887,22888
10459,X,22889,22890
10460,22891,22892,X
10461,X,22893,22894
10462,X,22895,X
10463,22896,22897,X
10464,X,22898,X
10465,X,X,22899
10466,22900,X,22901
10467,X,X,22902
10468,22903,X,22904
10469,X,22905,X
10470,X,X,X
10471,22906,22907,22908
10472,22909,22910,22911
10473,22912,X,22913
10474,X,22914,X
10475,X,22915,X
10476,X,22916,22917
10477,X,22918,X
10478,22919,X,22920
10479,22921,22922,X
10480,X,X,X
10481,X,22923,22924
10482,22925,X,X
10483,22926,22927,22928
10484,22929,X,22930
10485,22931,22932,X
10486,22933,22934,X
10487,X,22935,22936
10488,22937,22938,X
10489,22939,X,X
10490,X,X,X
10491,22940,22941,22942
10492,22943,X,22944
10493,22945,22946,22947
10494,22948,X,X
10495,X,22949,22950
10496,X,22951,22952
10497,X,X,X
10498,X,X,22953
10499,X,22954,X
10500,X,22955,X
10501,X,X,22956
10502,X,22957,22958
10503,22959,X,X
10504,X,X,X
10505,22960,X,X
10506,X,22961,22962
10507,22963,X,X
10508,22964,X,22965
10509,22966,22967,X
10510,22968,22969,X
10511,X,X,X
10512,22970,X,22971
10513,22972,X,22973
10514,22974,X,X
10515,X,22975,22976
10516,22977,X,X
10517,X,X,X
10518,22978,X,X
10519,X,22979,X
10520,X,22980,X
10521,22981,X,X
10522,X,X,X
10523,22982,22983,X
10524,22984,22985,X
10525,22986,X,22987
10526,X,X,X
10527,X,22988,22989
10528,X,X,22990
10529,22991,22992,X
10530,22993,X,22994
10531,22995,X,X
10532,X,22996,X
10533,22997,X,22998
10534,22999,X,23000
10535,23001,23002,X
10536,23003,23004,X
10537,23005,X,X
10538,23006,X,X
10539,23007,23008,X
10540,23009,23010,23011
10541,23012,X,X
10542,X,23013,X
10543,23014,23015,23016
10544,X,X,23017
10545,23018,X,23019
10546,X,X,23020
10547,X,X,X
10548,X,X,X
10549,X,23021,23022
10550,X,X,23023
10551,23024,X,23025
10552,23026,23027,23028
10553,X,23029,23030
10554,23031,X,23032
10555,23033,23034,X
10556,X,23035,23036
10557,X,23037,23038
10558,X,X,X
10559,23039,X,23040
10560,23041,23042,23043
10561,23044,23045,X
10562,23046,23047,X
10563,X,23048,X
10564,23049,23050,X
10565,23051,X,X
10566,23052,23053,X
10567,23054,23055,23056
10568,X,23057,X
10569,X,23058,X
10570,23059,23060,X
10571,23061,X,X
10572,23062,23063,X
10573,23064,X,X
10574,23065,X,X
10575,X,X,23066
10576,X,X,23067
10577,23068,X,23069
10578,23070,X,23071
10579,X,23072,X
10580,23073,X,X
10581,X,X,X
10582,X,23074,23075
10583,X,23076,X
10584,X,23077,X
10585,X,23078,X
10586,X,X,X
10587,X,X,X
10588,23079,23080,X
10589,X,X,23081
10590,23082,X,X
10591,23083,X,23084
10592,23085,X,X
10593,X,X,X
10594,23086,X,23087
10595,X,X,X
10596,23088,X,23089
10597,X,23090,X
10598,X,X,X
10599,X,X,X
10600,X,23091,23092
10601,23093,23094,X
10602,X,23095,23096
10603,23097,23098,23099
10604,23100,X,23101
10605,23102,X,X
10606,X,X,X
10607,X,23103,23104
10608,23105,23106,X
10609,X,23107,X
10610,23108,X,23109
10611,23110,23111,23112
10612,X,23113,23114
10613,23115,23116,X
10614,X,23117,23118
10615,23119,X,X
10616,X,X,23120
10617,X,X,23121
10618,X,23122,23123
10619,23124,23125,23126
10620,23127,23128,23129
10621,23130,X,23131
10622,X,X,X
10623,X,X,23132
10624,23133,23134,23135
10625,23136,23137,23138
10626,23139,23140,X
10627,X,23141,X
10628,23142,X,23143
10629,X,23144,X
10630,X,23145,X
10631,X,X,X
10632,X,X,X
10633,23146,23147,X
10634,X,23148,X
10635,23149,23150,X
10636,23151,X,X
10637,23152,X,23153
10638,X,X,23154
10639,X,23155,X
10640,23156,23157,X
10641,23158,X,X
10642,23159,23160,X
10643,X,X,X
10644,X,23161,23162
10645,23163,X,23164
10646,X,23165,X
10647,23166,X,23167
10648,23168,23169,X
10649,23170,23171,23172
10650,23173,23174,X
10651,X,X,23175
10652,X,23176,X
10653,23177,23178,X
10654,23179,X,X
10655,23180,X,23181
10656,X,23182,23183
10657,X,23184,X
10658,X,23185,23186
10659,X,23187,23188
10660,23189,23190,X
10661,23191,X,23192
10662,23193,X,23194
10663,23195,23196,X
10664,23197,X,23198
10665,X,X,X
10666,23199,23200,X
10667,X,X,23201
10668,23202,23203,23204
10669,X,X,23205
10670,23206,23207,23208
10671,23209,23210,23211
10672,X,23212,X
10673,X,23213,X
10674,23214,X,X
10675,X,23215,X
10676,23216,23217,X
10677,X,23218,23219
10678,X,X,23220
10679,23221,X,23222
10680,X,X,23223
10681,23224,X,X
10682,23225,X,23226
10683,X,X,23227
10684,23228,X,X
10685,X,X,23229
10686,X,X,23230
10687,23231,23232,23233
10688,23234,X,23235
10689,23236,23237,X
10690,23238,23239,23240
10691,X,X,23241
10692,23242,X,23243
10693,23244,X,X
10694,X,23245,23246
10695,X,X,X
10696,23247,23248,X
10697,23249,X,X
10698,23250,X,23251
10699,23252,23253,23254
10700,23255,X,23256
10701,23257,X,X
10702,X,23258,X
10703,23259,23260,23261
10704,X,X,23262
10705,23263,23264,23265
10706,X,X,23266
10707,X,X,23267
10708,23268,23269,23270
10709,23271,23272,23273
10710,X,X,23274
10711,23275,X,23276
10712,X,23277,X
10713,23278,23279,23280
10714,23281,X,X
10715,23282,23283,X
10716,X,X,X
10717,23284,X,23285
10718,23286,X,X
10719,X,X,X
10720,X,X,23287
10721,X,23288,23289
10722,23290,23291,23292
10723,23293,X,X
10724,23294,X,23295
10725,23296,23297,X
10726,X,23298,23299
10727,X,23300,X
10728,23301,23302,23303
10729,X,23304,X
10730,X,X,23305
10731,X,X,23306
10732,X,23307,23308
10733,23309,X,X
10734,X,X,X
10735,23310,23311,23312
10736,23313,23314,X
10737,X,23315,X
10738,23316,23317,X
10739,X,X,X
10740,X,23318,X
10741,23319,X,X
10742,23320,X,23321
10743,X,X,23322
10744,23323,X,23324
10745,23325,23326,23327
10746,23328,23329,23330
10747,23331,X,X
10748,X,X,23332
10749,23333,23334,23335
10750,23336,23337,X
10751,23338,23339,23340
10752,X,23341,23342
10753,X,X,23343
10754,23344,X,X
10755,23345,X,23346
10756,X,X,X
10757,X,X,X
10758,23347,X,23348
10759,X,X,X
10760,23349,23350,23351
10761,X,23352,23353
10762,23354,X,23355
10763,23356,X,23357
10764,X,X,X
10765,23358,23359,23360
10766,23361,23362,23363
10767,X,23364,X
10768,X,23365,23366
10769,X,23367,23368
10770,23369,23370,X
10771,23371,X,X
10772,X,23372,23373
10773,23374,X,23375
10774,X,23376,23377
10775,23378,X,X
10776,23379,23380,X
10777,23381,23382,23383
10778,X,X,X
10779,X,23384,X
10780,23385,23386,23387
10781,X,23388,X
10782,X,X,X
10783,X,X,23389
10784,X,X,23390
10785,X,X,X
10786,X,23391,X
10787,23392,X,X
10788,23393,X,23394
10789,23395,X,X
10790,23396,23397,X
10791,X,X,23398
10792,23399,X,X
10793,X,X,X
10794,23400,23401,23402
10795,X,X,X
10796,23403,23404,X
10797,23405,23406,X
10798,X,23407,23408
10799,X,23409,23410
10800,X,23411,X
10801,23412,23413,X
10802,23414,X,23415
10803,X,23416,23417
10804,23418,23419,X
10805,23420,X,X
10806,X,X,23421
10807,23422,X,X
10808,X,X,X
10809,X,X,X
10810,X,23423,X
10811,23424,X,X
10812,X,X,X
10813,23425,23426,X
10814,23427,X,23428
10815,X,X,23429
10816,23430,X,23431
10817,X,X,X
10818,X,X,X
10819,X,X,X
10820,23432,23433,23434
10821,23435,23436,X
10822,23437,X,X
10823,X,X,X
10824,X,X,X
10825,23438,X,23439
10826,X,23440,X
10827,X,23441,X
10828,23442,23443,23444
10829,X,23445,23446
10830,23447,23448,X
10831,23449,23450,X
10832,X,X,23451
10833,X,23452,23453
10834,23454,23455,X
10835,23456,X,23457
10836,23458,X,23459
10837,23460,X,23461
10838,X,23462,23463
10839,X,X,23464
10840,23465,X,23466
10841,X,X,23467
10842,23468,23469,23470
10843,23471,X,23472
10844,X,23473,X
10845,X,X,23474
10846,23475,X,X
10847,X,X,X
10848,23476,23477,23478
10849,23479,23480,X
10850,X,X,X
10851,X,X,23481
10852,23482,X,23483
10853,X,23484,23485
10854,X,23486,23487
10855,X,X,X
10856,23488,23489,23490
10857,23491,X,23492
10858,23493,23494,23495
10859,23496,23497,X
10860,X,23498,23499
10861,X,X,23500
10862,23501,X,X
10863,X,X,23502
10864,X,23503,23504
10865,23505,X,23506
10866,X,X,23507
10867,X,X,X
10868,X,X,X
10869,23508,23509,23510
10870,23511,23512,X
10871,23513,X,X
10872,X,X,X
10873,X,X,23514
10874,X,23515,X
10875,23516,X,X
10876,X,X,23517
10877,X,23518,X
10878,23519,X,X
10879,23520,X,X
10880,23521,X,X
10881,X,23522,X
10882,X,X,X
10883,X,X,X
10884,X,X,23523
10885,X,23524,X
10886,23525,23526,23527
10887,X,X,X
10888,X,23528,X
10889,23529,X,X
10890,X,X,23530
10891,X,23531,23532
10892,X,X,X
10893,X,X,X
10894,23533,23534,X
10895,23535,X,23536
10896,X,X,23537
10897,23538,X,X
10898,X,X,X
10899,23539,23540,X
10900,X,X,23541
10901,23542,23543,23544
10902,23545,23546,23547
10903,23548,23549,X
10904,23550,23551,23552
10905,23553,X,23554
10906,X,X,X
10907,23555,X,X
10908,X,X,23556
10909,X,23557,23558
10910,23559,23560,X
10911,X,23561,X
10912,23562,23563,23564
10913,23565,X,23566
10914,23567,23568,23569
10915,X,23570,23571
10916,23572,23573,X
10917,X,X,23574
10918,23575,23576,X
10919,23577,23578,X
10920,X,X,23579
10921,X,X,23580
10922,23581,23582,X
10923,X,23583,X
10924,X,X,23584
10925,X,X,23585
10926,X,23586,X
10927,X,X,23587
10928,X,X,23588
10929,X,X,X
10930,X,23589,23590
10931,23591,23592,23593
10932,X,X,X
10933,X,23594,X
10934,23595,23596,X
10935,X,X,X
10936,23597,23598,X
10937,X,X,23599
10938,X,23600,23601
10939,X,23602,X
10940,23603,X,X
10941,23604,23605,23606
10942,23607,X,23608
10943,23609,23610,23611
10944,23612,X,X
10945,23613,X,X
10946,23614,X,23615
10947,X,X,X
10948,23616,X,X
10949,X,X,23617
10950,23618,X,X
10951,23619,X,23620
10952,X,23621,X
10953,23622,23623,X
10954,23624,X,X
10955,X,X,23625
10956,23626,23627,23628
10957,23629,23630,23631
10958,23632,23633,X
10959,X,X,X
10960,23634,X,X
10961,X,23635,X
10962,X,X,23636
10963,23637,X,X
10964,23638,23639,23640
10965,X,23641,23642
10966,X,X,X
10967,X,23643,X
10968,X,23644,23645
10969,23646,23647,X
10970,23648,X,23649
10971,23650,23651,X
10972,23652,X,X
10973,X,23653,X
10974,X,23654,X
10975,23655,23656,23657
10976,X,X,X
10977,X,23658,X
10978,X,X,23659
10979,X,23660,23661
10980,23662,23663,X
10981,X,X,23664
